序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
3163,法國,美好拾光公司,2020/04/24,Pathe Films S.A.S.,34,90,2671973.0000,15642,709529.0000,1593648.0000
3164,法國,蝙狐俠：英雄覺醒,2022/08/26,TF1 STUDIO,56,28,2444063.0000,10331,1876447.0000,1570200.0000
3165,法國,潛艦追緝,2019/12/27,PATHE FILMS S.A.S,27,77,2208517.0000,10459,1346066.0000,1176851.0000
3166,法國,碧海藍天,2016/08/26,GAUMONT,9,57,2051009.0000,8990,777912.0000,1158203.0000
3167,法國,許怨房,2019/11/22,ELLE DRIVER,36,46,2037635.0000,9207,1558935.0000,1364220.0000
3168,法國,天才貓奴畫家,2021/12/03,StudioCanal,71,77,1869576.0000,8706,1353969.0000,1229485.0000
3169,法國,終極追殺令,2016/11/25,GAUMONT,8,59,1815269.0000,7909,799221.0000,983399.0000
3170,法國,獨帆之聲,2018/04/20,STUDIOCANAL,33,26,1715999.0000,7562,1316682.0000,1080594.0000
3171,法國,警慌失措,2021/04/01,STUDIOCANAL SAS,39,64,1534731.0000,6742,1338766.0000,925527.0000
3172,法國,艾蜜莉的異想世界,2002/03/08,GAUMONT S.A.,8,73,1476795.0000,6730,507970.0000,790515.0000
3173,法國,通靈美人,2016/12/30,KINOLOGY,37,59,1395997.0000,6907,1093484.0000,831817.0000
3174,法國,火上鍋,2024/02/02,GAUMONT,26,45,1331631.0000,5706,509670.0000,737717.0000
3175,法國,享宴Hold不住,2018/05/18,GAUMONT S.A.,10,34,1329846.0000,6327,617545.0000,817176.0000
3176,法國,霓虹惡魔,2016/08/25,GAUMONT,13,62,1312585.0000,5854,709163.0000,630345.0000
3177,法國,鈦,2021/12/24,WILD BUNCH INTERNATIONAL,18,59,1256311.0000,5671,604433.0000,710366.0000
3178,法國,黑盒線索,2022/02/18,StudioCanal SAS,36,42,1256002.0000,5366,673411.0000,777608.0000
3179,法國,金金計較,2017/03/10,TF1 INTERNATIONAL,10,30,1253927.0000,5970,681257.0000,779627.0000
3180,法國,雙面愛人,2017/08/18,FILMS DISTRIBUTION.,7,37,1242915.0000,5895,740925.0000,729510.0000
3181,法國,苦兒流浪記,2019/03/15,TF1 DROITS AUDIOVISUELS,28,60,1134177.0000,5291,730997.0000,742082.0000
3182,法國,師聲對決,2018/11/16,PATHE FILMS,13,63,1122786.0000,5554,543004.0000,630151.0000
3183,法國,巴黎之王：闇黑正義,2019/08/30,Gaumont S.A.,25,43,1064952.0000,5008,761857.0000,709517.0000
3184,法國,BEATS PER MINUTE,2017/12/05,FILMS DISTRIBUTION,12,26,1025768.0000,4733,334675.0000,464206.0000
3185,法國,新橋戀人,2018/12/28,Studiocanal S.A.S,8,45,1025690.0000,4763,515825.0000,522555.0000
3186,法國,高更：愛在他鄉,2018/01/12,(法國)STUDIOCANAL,14,25,1016312.0000,4859,719017.0000,562767.0000
3187,法國,天上再見,2018/01/12,GAUMONT S.A.,8,42,1011080.0000,4933,499765.0000,557750.0000
3697,西班牙,佈局,2017/06/02,(美國)MULTIVISIONNAIRE INC,44,148,40873128.0000,181624,1734689.0000,23071198.0000
3698,西班牙,馬拉薩尼亞32號陰宅,2020/08/28,RELAY MOTION KFT.,49,28,3937749.0000,16611,3321108.0000,2744672.0000
3699,西班牙,痛苦與榮耀,2019/08/02,BATRAX ENTERTAINMENT B.V.,17,82,2985122.0000,14650,1060189.0000,1637337.0000
3700,西班牙,設局,2017/12/15,MULTIVISIONNAIRE  INC,21,56,2777660.0000,12570,1914646.0000,1865330.0000
3701,西班牙,100公尺的人生,2017/04/28,CASTELAO PICTURES、S.L.,21,64,2326177.0000,10575,973772.0000,1426132.0000
3702,西班牙,駭人骨娃娃,2023/05/26,Film Factory Entertainment S.L.,39,35,2271013.0000,8996,1534224.0000,1531471.0000
3703,西班牙,鬼入夢,2018/07/20,(匈牙利)ATRIUM PRODUCTIONS KFT.,32,17,1833453.0000,8146,1542754.0000,1240943.0000
3704,西班牙,抓狂酒吧,2017/08/11,FILM FACTORY ENTERTAINMENT、 S.L.,12,35,1639775.0000,7460,1049425.0000,1016580.0000
3705,西班牙,絕命大平台,2020/02/21,Latido Consorcio De Exportacion Del Cine Espanol SL,17,49,1606463.0000,7269,1154777.0000,1071113.0000
3706,西班牙,逃出天堂島,2020/01/10,GEM ENTERTAINMENT KFT.,56,62,1471547.0000,7572,1124182.0000,916752.0000
3707,西班牙,騙局,2019/03/22,Latido Consorcio De Exportacion Del Cine Espanol SL,20,37,1430388.0000,6409,939997.0000,924648.0000
3708,西班牙,放飛大丈夫,2020/05/29,TELECINCO CINEMA、 S.A.U.,39,42,1299657.0000,5672,836824.0000,840371.0000
3709,西班牙,沉默茱麗葉,2016/07/15, BATRAX ENTERTAINMENT B.V.,6,27,1050395.0000,4859,567220.0000,595145.0000
3792,印度,我和我的冠軍女兒,2017/03/24,UTV SOFTWARE COMMUNICATIONS LIMITED,78,186,167029136.0000,728558,12590049.0000,98982148.0000
3793,印度,隱藏的大明星,2017/11/24,(模里西斯)ATL MEDIA LTD.,81,118,26810984.0000,122958,10596178.0000,17122279.0000
3794,印度,功夫瑜伽,2017/01/26,(香港)耀萊文娛發展有限公司、(大陸)耀萊影視文化傳媒有限公司、(大陸)北京閃亮影業有限責任公司、(大陸)霍爾果斯太合數娛文化發展有限公司、(大陸)中國電影股份有限公司、(大陸)華夏電影發行有限責任公司、(大陸)北京禮想境界影視傳媒有限公司、(大陸)喀什嘉映文化傳媒有限公司、(大陸)青年電影製片廠、(大陸)西安曲江影視投資(集團)有限公司、(大陸)北京太合澤若文化投資合夥企業(有限合夥)、(大陸)中影(上海)國際文化傳媒有限公司、(大陸)上海太合影業有限公司、(大陸)北京太合娛樂文化發展股份有限公司、(印度)TOP ENTERTAINMENT PVT.LTD ,44,47,14348311.0000,62005,9229138.0000,6559055.0000
3795,印度,萬萬沒想到,2019/11/15,STAR INDIA PRIVATE LIMITED、 Through its division、 FOX STAR STUDIOS,60,91,11115129.0000,50637,5270289.0000,7488749.0000
3796,印度,人生起跑線,2018/03/16,(模里西斯)ATL MEDIA LTD,44,104,6569169.0000,31289,2995929.0000,4191160.0000
3797,印度,我的嗝嗝老師,2018/11/02,YASH RAJ FILMS,33,94,3763883.0000,18094,1516637.0000,2490188.0000
3798,印度,巴霍巴利王：磅礡終章,2017/06/30,ARKA MEDIAWORKS ENTERTAINMENT LLP,19,77,3207692.0000,15524,1751225.0000,1972428.0000
3799,印度,跳痛先生,2019/03/22,International Production Associates  Inc.,59,46,2912527.0000,13330,2305238.0000,1960564.0000
3800,印度,妮嘉,2016/08/05,FOX STAR STUDIOS INDIA PRIVATE LIMITED.,10,54,1421740.0000,6770,768329.0000,805975.0000
3801,印度,真愛裁會贏,2020/01/03,YASH RAJ FILMS PRIVATE LIMITED,31,83,1340431.0000,7040,770742.0000,856611.0000
3802,印度,梵天神器：滅世開端,2022/12/02,STAR INDIA PRIVATE LIMITED,40,80,1196665.0000,5249,806658.0000,814658.0000
3803,印度,護墊俠,2018/11/02,SPE FILMS INDIA PVT. LTD.,29,55,1167295.0000,5765,843595.0000,848795.0000
3825,印尼,屍禁,2023/12/01,PT MD Pictures Tbk.,57,57,8992187.0000,36418,4059745.0000,5898492.0000
3826,印尼,鬼搖靈2：陰語陣陣,2022/12/23,RELAY MOTION KFT.,58,50,7321261.0000,29799,3788909.0000,4888804.0000
3827,印尼,鬼舞村：詛咒起源,2024/05/24,RELAY MOTION KFT.,76,42,6801541.0000,26628,4038292.0000,4708116.0000
3828,印尼,鬼咧號,2024/06/07,MVP Pictures (PT Tripar Multivision Plus Tbk),70,53,6603291.0000,26256,4842071.0000,4125315.0000
3829,印尼,薇娜：死後七日,2024/09/27,RELAY MOTION KFT.,78,47,5715447.0000,22640,3251946.0000,3515221.0000
3830,印尼,蜈蚣降,2020/04/24,RELAY MOTION KFT.,43,45,3464363.0000,14841,1727447.0000,2125082.0000
3831,印尼,鬼噤聲,2023/05/05,RELAY MOTION KFT.,53,40,2200671.0000,9031,1624839.0000,1452569.0000
3832,印尼,鬼入鏡：靈之鬼跡,2019/05/24,Nikkatsu Corporation,23,26,2060944.0000,8689,1721030.0000,1491984.0000
3833,印尼,人皮咒,2020/07/03,RELAY MOTION KFT.,35,33,1878938.0000,8087,1249571.0000,1210141.0000
3840,匈牙利,遇見街貓BOB,2016/12/16,FREEWAY ENTERTAINMENT KFT,42,100,9459070.0000,43895,3518387.0000,5827645.0000
3841,匈牙利,梭哈人生,2016/06/17,GEM ENTERTAINMENT,49,77,6550214.0000,30702,4132194.0000,4411629.0000
3842,匈牙利,終極飆靶,2016/09/14,ATRIUM PRODUCTIONS KFT.,59,82,5399966.0000,24952,4049596.0000,3026161.0000
3843,匈牙利,銀龍出任務,2021/02/10,FREEWAY ENTERAINMENT KFT.,64,36,3786051.0000,16355,1894835.0000,1952473.0000
3844,匈牙利,舞動心跳,2017/08/11,FREEWAY ENTERTAINMENT KFT.,48,30,3590126.0000,15941,2992229.0000,2244151.0000
3845,匈牙利,黑吃黑,2017/01/13,ATRIUM PRODUCTIONS KFT,34,57,2061937.0000,10615,1649055.0000,1217532.0000
3846,匈牙利,烈火邊境,2016/11/04,GEM ENTERTAINMENT KFT.,34,60,1648905.0000,8607,1253904.0000,1050260.0000
3847,匈牙利,神奇大隊長,2017/03/24,FREEWAY ENTERTAINMENT KFT.,17,63,1608675.0000,7587,689365.0000,871365.0000
3896,白俄羅斯,波斯語課,2021/03/26,MEMENTO FILMS INTERNATIONAL,28,41,1958349.0000,8445,978164.0000,1168782.0000
3900,台灣,接線員,2017/06/23,黑馬映像電影有限公司,16,70,2957018.0000,13632,1436324.0000,1780308.0000
3919,加拿大,嬰魂不散,2019/02/22,JINGA FILMS LIMITED,53,49,6299695.0000,27455,4498924.0000,4375978.0000
3920,加拿大,沉默呼聲,2022/08/12,Flying Clound Production Inc.,40,98,4159483.0000,18773,1610821.0000,2377886.0000
3921,加拿大,衝擊真相,2019/09/12,BANKSIDE FILMS LTD,31,76,1908418.0000,8944,1525072.0000,1185383.0000
3922,加拿大,不過就是世界末日,2016/12/02,SEVILLE PICTURES INC.,12,38,1725592.0000,7840,1035267.0000,991312.0000
3923,加拿大,血疫,2020/06/19,XYZ FILMS  LLC,34,24,1702347.0000,7252,1259498.0000,1186493.0000
3924,加拿大,麥特與麥斯,2021/12/30,Seville International,17,39,1279560.0000,5650,628956.0000,669623.0000
3925,加拿大,8級警戒,2019/12/13,XYZ FILMS  LLC,17,80,1142543.0000,5697,918355.0000,807923.0000
3926,加拿大,國有器官,2024/08/30,如意影視制作公司(Rooyee Films Production Inc.),14,28,1035971.0000,4523,191870.0000,684861.0000
4004,比利時,屍人診所,2020/07/24,RELAY MOTION KFT.,33,28,3716299.0000,15786,2695998.0000,2203284.0000
4005,比利時,怪胎英雄：奇克探險記,2022/09/23,NWAVE PICTURES,44,42,1130682.0000,4827,549145.0000,917020.0000
4021,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,Aniplex Inc.,96,203,634938914.0000,2602313,166189308.0000,465554324.0000
4022,日本,灌籃高手 THE FIRST SLAM DUNK,2023/01/13,Toei Animation Co.  Ltd.,110,391,459202490.0000,1803427,3219238.0000,260287743.0000
4023,日本,劇場版 排球少年!! 垃圾場的決戰,2024/04/12,Dentsu Tec Inc.,98,216,267919908.0000,934295,54679843.0000,193887846.0000
4024,日本,鈴芽之旅,2023/03/02,TOHO CO.  LTD.,76,203,252513286.0000,967571,53085060.0000,164634224.0000
4025,日本,你的名字,2016/10/21,TOHO CO. LTD.,80,150,250255232.0000,1067845,80079595.0000,173759155.0000
4026,日本,劇場版 咒術迴戰 0,2022/02/24,Toho Co. Ltd.,72,196,232320958.0000,893940,112982084.0000,144017652.0000
4027,日本,名偵探柯南 100萬美元的五稜星,2024/06/28,株式会社トムス・エンタテインメント 	 ,99,138,218890096.0000,819561,91642297.0000,149580857.0000
4028,日本,名偵探柯南 黑鐵的魚影,2023/07/06,株式会社トムス・エンタテインメント,96,147,183723188.0000,717580,74828439.0000,109465798.0000
4029,日本,蒼鷺與少年(日文版) ,2023/10/06,Studio Ghibli Inc.,107,218,182405270.0000,700964,73010389.0000,114913846.0000
4030,日本,航海王劇場版 : 紅髮歌姬,2022/08/13,TOEI ANIMATION ENTERPRISES LIMITED.,97,108,175448337.0000,660723,75121492.0000,119463720.0000
4031,日本,天氣之子,2019/09/12,TOHO CO.  LTD.,101,211,168619925.0000,704809,67114115.0000,116405044.0000
4032,日本,SPY x FAMILY CODE: White,2024/01/19,TOHO Co.  Ltd. ,99,120,123251287.0000,473051,37773289.0000,74092184.0000
4033,日本,名偵探柯南 萬聖節的新娘,2022/06/30,株式会社トムス・エンタテインメント,95,190,121082220.0000,482335,50369500.0000,69895985.0000
4034,日本,名偵探柯南：紺青之拳,2019/07/10,株式会社トムス・エンタテインメント,90,124,109674984.0000,472497,52135503.0000,60514111.0000
4035,日本,名偵探柯南:零的執行人,2018/07/06,TMS ENTERTAINMENT CO. LTD.,80,160,92350164.0000,393711,45478917.0000,62111623.0000
4036,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020/07/03,ASMIK ACE  INC.,71,204,80387131.0000,346568,19047581.0000,56188402.0000
4037,日本,名偵探柯南：唐紅的戀歌,2017/07/14,TMS ENTERTAINMENT CO. LTD.,71,118,70363276.0000,304974,35626539.0000,46966081.0000
4038,日本,電影蠟筆小新：我們的恐龍日記,2024/08/16,ADK EMOTIONS INC. ,87,89,69770604.0000,276665,26862309.0000,45916824.0000
4039,日本,電影版聲之形,2017/03/24,(匈牙利)ATRIUM PRODUCTIONS KFT.,79,104,69153900.0000,295904,25309808.0000,44047628.0000
4040,日本,「鬼滅之刃」上弦集結，前進刀匠村,2023/02/17,Aniplex Inc.,91,64,66576885.0000,264961,36521132.0000,47304686.0000
4041,日本,名偵探柯南 緋色的彈丸,2021/04/16,株式会社トムス・エンタテインメント,100,114,65428451.0000,275919,31254794.0000,52843163.0000
4042,日本,解憂雜貨店,2017/10/13,KADOKAWA CORPORATION,80,138,59834514.0000,268489,6778641.0000,39492488.0000
4043,日本,刀劍神域劇場版-序列爭戰,2017/02/24,ANIPLEX INC.,44,112,55935832.0000,214453,27437204.0000,34170669.0000
4044,日本,名偵探柯南：純黑的惡夢,2016/07/29,TMS ENTERTAINMENT CO.  LTD,61,109,55677085.0000,239937,27647934.0000,37316779.0000
4045,日本,驀然回首,2024/07/22,Avex Pictures Inc.,88,104,54281323.0000,202129,20739918.0000,31002849.0000
4046,日本,航海王：奪寶爭霸戰,2018/08/21,TOEI Animation Enterprises Limited,90,74,54251727.0000,224518,33148718.0000,29408142.0000
4047,日本,一屍到底,2018/09/21,NIKKATSU CORPORATION,90,119,53368225.0000,234998,8198342.0000,30897105.0000
4048,日本,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/08/04,ADK Emotions Inc.,70,124,52922781.0000,212075,16034985.0000,35408313.0000
4049,日本,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024/02/23,Aniplex Inc.,94,84,48973878.0000,185221,20375000.0000,32238866.0000
4050,日本,電影哆啦A夢：大雄的地球交響樂,2024/07/12,TOHO CO.  LTD.,90,111,43216652.0000,175687,15335900.0000,29215274.0000
4051,日本,電影哆啦A夢：大雄與天空的理想鄉,2023/07/21,TOHO CO.  LTD.,78,93,42303987.0000,175695,16338241.0000,28149572.0000
4052,日本,STAND BY ME 哆啦A夢2(日語版),2021/02/10,TOHO CO. LTD.,58,74,41203148.0000,168063,21384495.0000,22422260.0000
4053,日本,遊戲人生,2017/12/08,(日本)KADOKAWA CORPORATION,23,123,38462585.0000,128034,10816810.0000,26540070.0000
4054,日本,電影哆啦A夢：大雄的新恐龍,2020/09/25,TOHO CO.  LTD.,56,99,37228040.0000,158630,12150759.0000,30776024.0000
4055,日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調 ,2021/11/12,Aniplex Inc.,76,99,35103931.0000,132736,15303823.0000,27361758.0000
4056,日本,劇場版 藍色監獄 -EPISODE 凪-,2024/07/12,Bandai Namco Filmworks Inc.,86,79,34780331.0000,124914,18598770.0000,24421282.0000
4057,日本,刀劍神域劇場版 –Progressive- 陰沉薄暮的詼諧曲,2022/11/01,Aniplex Inc.,80,71,33511059.0000,130272,14520957.0000,25613151.0000
4058,日本,魔法公主,2023/12/30,Studio Ghibli Inc.,83,103,33331744.0000,129117,9442312.0000,21280416.0000
4059,日本,蠟筆小新：幽靈忍者珍風傳,2022/08/04,ADK EMOTIOS INC.,57,122,31937273.0000,130371,11058434.0000,21372751.0000
4060,日本,特別總集篇 名偵探柯南 vs. 怪盜基德(日語版),2024/03/29,YOMIURI TELECASTING CORPORATION,83,89,30299998.0000,118593,10947185.0000,23072599.0000
4061,日本,機動戰士鋼彈 SEED FREEDOM,2024/04/16, SUNRISE INC.,58,72,30283805.0000,95177,12448866.0000,20550629.0000
4062,日本,我的英雄學院劇場版：You’re Next,2024/09/20,TOHO Co.  Ltd.,86,56,30173288.0000,100996,12727777.0000,22275094.0000
4063,日本,紫羅蘭永恆花園電影版,2020/09/30,ABC Animation INC.,43,174,27760099.0000,111103,13660608.0000,16131402.0000
4064,日本,七龍珠‧超 布羅利,2019/02/22,東映株式會社、FOX INTERNATIONAL PRODUCTIONS  INC.,55,51,26338739.0000,87149,16000413.0000,17627991.0000
4065,日本,數碼寶貝 LAST EVOLUTION 絆,2020/04/24,TOEI ANIMATION CO.  LTD.,16,114,26093972.0000,102448,4367907.0000,16082503.0000
4066,日本,霍爾的移動城堡,2023/02/01,Studio Ghibli Inc.,96,120,25617325.0000,99475,415678.0000,14810025.0000
4067,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,Aniplex Inc.,19,83,25335244.0000,91999,12619264.0000,17220668.0000
4068,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20,YOMIURI TELECASTING CORPORATION,59,62,24655528.0000,103406,11010974.0000,19266775.0000
4069,日本,航海王電影：GOLD ,2016/08/19,TOEI ANIMATION,60,38,24300361.0000,100325,11600079.0000,16712437.0000
4070,日本,鏡之孤城,2023/03/31,RELAY MOTION KFT.,56,111,24273333.0000,96407,10336621.0000,14317959.0000
4071,日本,普羅米亞,2019/08/16,東寶株式會社,25,206,23416757.0000,82760,2367637.0000,15025662.0000
4072,日本,電影哆啦A夢：大雄的月球探測記,2019/07/26,TOHO CO.  LTD.,76,104,21785746.0000,98103,10097158.0000,14988116.0000
4073,日本,龍與雀斑公主,2021/10/08,RELAY MOTION KFT.,49,70,21336808.0000,84143,9297289.0000,15097253.0000
4074,日本,關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇,2022/12/06,Bandai Namco Filmworks Inc.,54,76,21309866.0000,84650,10954553.0000,15932656.0000
4075,日本,喬瑟與虎與魚群動畫版,2021/01/20,KODOKAWA CORPORATION,53,71,20463021.0000,83994,7195160.0000,9841595.0000
4076,日本,鬼太郎誕生：咯咯咯之謎,2024/02/01,TOEI ANIMATION CO.  LTD.,77,122,20040426.0000,77277,3546686.0000,10559200.0000
4077,日本,藍色恐懼：4K數位修復版,2020/07/17,MADHOUSE Inc. ,57,213,19854827.0000,77175,3246961.0000,12125271.0000
4078,日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021/09/24,ADK EMOTIOS INC.,58,137,19561391.0000,78436,6087076.0000,15534639.0000
4079,日本,名偵探柯南：緋色的不在場證明,2021/02/26,YOMIURI TELECASTING CORPORATION,56,34,19157336.0000,78632,11901492.0000,13924593.0000
4080,日本,餘命10年,2022/06/10,WARNER BROS. JAPAN LLC,51,92,18860482.0000,75408,4596251.0000,9709985.0000
4081,日本,你的名字。,2024/09/13,TOHO CO.  LTD.,87,61,18054070.0000,68579,7481105.0000,11556451.0000
4082,日本,明天，我要和昨天的妳約會,2017/03/10,TOHO CO. LTD.,36,135,17948772.0000,78972,5951695.0000,10540265.0000
4083,日本,神隱少女(日文版),2022/09/08,Studio Ghibli Inc.,73,71,16489981.0000,66433,8652331.0000,10241882.0000
4084,日本,蠟筆小新電影 激戰!塗鴉王國與差不多四勇者,2020/09/11,ADK EMOTIOS INC.,60,94,16303755.0000,71161,6905283.0000,13519828.0000
4085,日本,BLUE GIANT 藍色巨星,2023/06/02,TOHO CO.  LTD.,58,130,16179333.0000,62865,3634433.0000,9910561.0000
4086,日本,我的英雄學院劇場版：世界英雄任務,2021/10/29,Toho Co. Ltd.,76,76,16169660.0000,63259,6891306.0000,12293882.0000
4087,日本,我的英雄學院劇場版：英雄新世紀,2020/04/01,Toho Co.  Ltd.,68,136,15965594.0000,65208,6185251.0000,9007730.0000
4088,日本,Fate_stay night [Heaven's Feel] II. 迷途之蝶,2019/03/09,Aniplex Inc.,18,44,15881689.0000,60682,7439047.0000,12003214.0000
4089,日本,少女與戰車 劇場版,2016/05/13,HAKUHODO DY MUSIC 、 PICTURES INC.,10,115,15159800.0000,32909,395593.0000,8933535.0000
4090,日本,角落小夥伴電影版：藍色月夜的魔法之子(日語版),2022/07/22,ASMIK ACE INC.,68,261,15136106.0000,61738,5326581.0000,10703568.0000
4091,日本,屁屁偵探 : 天才惡人屁屁亞蒂,2023/01/20,TOEI ANIMATION ENTERPRISES LTD.,63,81,15052564.0000,62938,4833701.0000,8413512.0000
4092,日本,小偷家族,2018/07/13,GAGA Corporation,42,144,14514772.0000,67446,4599665.0000,8504078.0000
4093,日本,輝夜姬想讓人告白－永不結束的初吻,2022/12/23,Aniplex Inc.,30,71,14444730.0000,56346,5596778.0000,9970642.0000
4094,日本,名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,2023/03/24,YOMIURI TELECASTING CORPORATION,55,98,14283171.0000,57005,4723813.0000,8472808.0000
4095,日本,尋找小魔女Doremi,2020/11/27,TOEI ANIMATION CO.  LTD.,83,56,14032049.0000,59329,7665389.0000,9843712.0000
4096,日本,煙花 ,2017/09/15,TOHO CO. LTD.,57,68,13582430.0000,58369,8534463.0000,10793246.0000
4097,日本,名偵探柯南EPISODE"ONE"變小的名偵探,2017/01/20,讀賣テレピ放送株式會社,45,68,13483887.0000,60741,7120366.0000,7163233.0000
4098,日本,阿基拉,2020/06/24,RELAY MOTION KFT.,36,65,12805508.0000,44660,4933010.0000,6769753.0000
4099,日本,未來的未來,2018/08/17,NIPPON TELEVISION-STUDIO CHIZU LLP,68,73,12691708.0000,55456,7724192.0000,8071683.0000
4100,日本,龍貓,2021/01/29,STUDIO GHIBLI INC.,76,66,12556160.0000,53043,5701218.0000,7748227.0000
4101,日本,通往夏天的隧道，再見的出口,2022/12/02,RELAY MOTION KFT.,65,75,12551732.0000,50598,5403933.0000,9436251.0000
4102,日本,FATE/STAY NIGHT [HEAVEN'S FEEL] I. 預示之花,2018/01/22,(日本)ANIPLEX INC.,16,41,12490492.0000,48631,7254153.0000,8555663.0000
4103,日本,在咖啡冷掉之前,2018/10/05,TOKYO BROADCASTING SYSTEM TELEVISION  INC.,66,97,12315791.0000,55297,6364902.0000,6965364.0000
